t_b,theta_b,se_b
0.2898017504140006,80.53333333333333,4.600846376630195
0.9558912853415271,84.86666666666666,5.928149731631927
0.31868584664158567,80.6,4.3930410300729
0.41377791290702043,81.6,5.800212928569986
0.3427172548608793,80.66666666666667,4.279523851992959
0.9520807640352015,83.73333333333333,4.761500814405419
-1.1185767043069923,70.86666666666666,7.4499435767314655
0.19274452197056946,80.26666666666667,5.534095889010784
1.2202417662309994,82.6,2.78633308094485
-0.8620083368874919,72.86666666666666,7.347183388273827
3.766815159017206,90.86666666666666,3.0972230317005
1.0616232287951284,84.2,4.709768837363026
0.9124918911332485,81.13333333333334,2.118740289223055
-0.4879135320671477,76.73333333333333,5.055540591825984
1.015933028619061,83.8,4.527857516604912
0.5239081905263441,81.6,4.580955295982006
2.845575003198075,86.13333333333334,2.4365315711380444
0.5340449009944304,81.53333333333333,4.369170698921582
2.217907431399091,87.33333333333333,3.6671202856300926
3.9448862785235645,90.0,2.7377215051284267
1.160265115572511,84.4,4.481734329687379
0.5437478548202352,81.93333333333334,5.0268397550496955
0.5947326754423549,82.73333333333333,5.9410445721774
0.09783275579310337,79.8,6.132915250479993
0.42277695057254977,81.66666666666667,5.834439799346146
1.5886846059656285,84.33333333333333,3.231184663121486
-0.7309884635358901,75.2,5.472042582794597
1.3798174989646446,85.93333333333334,4.879872402245769
0.5782982831542054,82.66666666666667,5.994599616928627
2.159779424996281,88.6,4.352296299894695
0.09079279247482686,79.66666666666667,5.139908730046721
1.28448576158604,85.4,4.826834353028922
-1.0776336405027889,72.86666666666666,5.877074633990083
2.8112759405324237,88.2,3.201393314060631
-0.20680656342421425,78.13333333333334,5.157798906404324
2.1621506080604203,85.8,3.052516311951371
1.8571267665689652,88.46666666666667,4.989786822030901
2.442777067186604,85.8,2.701842951064447
2.0535608474846185,85.8,3.2139296033444866
-1.4735008855975185,70.86666666666666,5.655465439339783
1.3238625963315092,86.66666666666667,5.640061655459711
1.3836192044278663,86.0,4.91464702010395
1.5290996079324135,86.46666666666667,4.7522519978226745
-0.3177190643791277,77.2,6.294869349147479
0.4003022909328172,81.66666666666667,6.162009867389601
0.38645337687048775,81.6,6.210322237148722
1.7161488215280996,83.26666666666667,2.369646860256339
-0.1167116352493462,78.53333333333333,5.712084020092519
2.5780870139308236,86.53333333333333,2.844486355079291
0.6611845514084176,83.2,6.049748124754946
5.7636519216310536,91.6,2.1514137509697036
0.5741663682085378,82.8,6.269959717829527
0.3909258044267389,81.06666666666666,4.774989641331019
0.21337697380896706,80.53333333333333,6.248721731929025
-0.030691527011021954,79.06666666666666,4.344304318434304
0.6485635742300947,82.33333333333333,4.831189196915504
1.1035528344291121,84.0,4.349587849577803
0.2479638208293356,80.73333333333333,6.183697799965273
0.7977857735240551,83.2,5.013877324899934
0.7019695678788151,82.26666666666667,4.36866041918799
3.580253686095866,93.73333333333333,4.059302666113978
0.833067219541836,82.93333333333334,4.4814310847407715
2.671925559556428,87.26666666666667,3.0190461848068257
3.0216132661890684,87.8,2.8461617164020914
0.7666393701177219,83.6,5.739334779173108
4.1821382582099496,93.86666666666666,3.5069779526955043
1.560733203896023,86.46666666666667,4.655931358753094
-0.8250389602763484,74.0,6.302732659144047
0.4110729764864721,81.86666666666666,6.487088228127368
2.4910986667795587,87.86666666666666,3.4790539540815377
-1.165980502970009,71.33333333333333,6.746825222744744
5.748465584869368,95.4,2.8181433394400597
3.9855750811028403,91.0,2.9606768809721826
0.012625367355658472,79.26666666666667,5.280374407228495
2.554769789010696e-15,79.2,5.562479553472795
-0.8316017557149388,73.26666666666667,7.134825404778469
2.237010778586192,82.8,1.609290413108888
4.133857316664516,89.8,2.564191066118563
2.4697304252147823,85.33333333333333,2.483401941651162
1.684906581576794,83.86666666666666,2.769688668614163
0.9076361102973917,83.6,4.847757763359947
0.5377591245348701,81.8,4.834878445342708
0.2150312540749222,80.46666666666667,5.890616562303738
0.9052080809891937,83.4,4.639817173760026
2.937897116270913,88.0,2.995339745310719
1.8958562462039998,85.33333333333333,3.235125735726998
2.9295055159347916,87.2,2.730836298646549
4.503486087811002,90.66666666666667,2.5461756610511164
2.5897550203845174,87.6,3.2435500400160646
1.2462767320295132,83.0,3.0490820395979465
3.909709450374494,87.4,2.0973425529650482
-1.1896185249154572,71.2,6.724844840969943
4.824193987577104,89.26666666666667,2.0867043681472155
1.3342079379820373,85.26666666666667,4.547017368104097
0.9299860729174647,83.13333333333334,4.229454018589836
-0.04481254289002164,78.93333333333334,5.950714899645427
0.9815031250434054,85.6,6.5206109249188335
4.872166750041519,93.26666666666667,2.887148036660857
3.7012798073395463,89.46666666666667,2.773815329040548
3.4296411188505025,88.73333333333333,2.779688312265334
0.32828738168639615,81.13333333333334,5.889149084567043
4.190657296586272,90.46666666666667,2.6885201698178847
0.8399188069128467,84.33333333333333,6.11170185866072
3.6604249267722446,88.46666666666667,2.531582221203484
1.370182277796231,82.73333333333333,2.57873232677938
3.876497714150414,91.66666666666667,3.215961309911134
0.1037144679392039,79.8,5.785113802557623
2.558612477438125,88.13333333333334,3.4914757166658057
0.1651422580343559,80.13333333333334,5.651692937002124
0.19076773636795086,80.13333333333334,4.892511444037621
0.8709548251776683,82.66666666666667,3.9803059429167393
0.37089865353774365,80.93333333333334,4.673334121869385
2.851715439982714,89.26666666666667,3.5300389812833846
1.4751805591245997,85.93333333333334,4.564413008078846
2.0058186021519875,89.93333333333334,5.35109870943357
1.3332670677677103,86.66666666666667,5.60027832920836
-0.015321235128119342,79.13333333333334,4.3512592887693575
0.28296596389036904,80.66666666666667,5.18319110363012
1.9793494150197646,88.4,4.647991875607345
1.1097127325644485,85.0,5.226577860917863
1.5659346958306508,86.93333333333334,4.9384775456623995
1.8844355417696497,82.66666666666667,1.8396313324737974
2.4849481097631414,87.86666666666666,3.487665047256361
2.7930823120166006,89.4,3.651879486729353
0.8598809221911833,83.33333333333333,4.806867121555172
0.9949019793372935,84.4,5.2266455469952415
1.4290511868597393,85.73333333333333,4.571797982751047
2.3835513260410983,86.33333333333333,2.9927332612473156
2.718747801195999,91.4,4.487359951016104
0.9458529180795132,83.46666666666667,4.510919811221645
4.3494452561296235,91.26666666666667,2.7743001592355396
1.3634367237193004,86.46666666666667,5.329669166343151
0.9463229788819905,83.6,4.649575354492898
2.640187452815937,88.4,3.484601061257071
0.44290783776808074,81.13333333333334,4.365091715413942
0.4684221759978626,82.0,5.977513754628021
2.2719102623005227,85.26666666666667,2.6702932626060707
0.9303597934513129,83.6,4.729353128726176
-0.10767830781473951,78.6,5.572152944976569
0.711981524756348,80.6,1.966343158242918
-0.484383151992184,76.13333333333334,6.331076244196314
2.7683120595091997,88.33333333333333,3.299242692658215
1.6430699151429584,86.6,4.503764527485828
0.28356420214578326,80.8,5.642461170671438
3.2243601834316626,89.66666666666667,3.2461220432039597
1.4562232993303796,87.0,5.3563213853168765
0.77661918122591,84.06666666666666,6.266477553367323
-1.6356098972973871,68.13333333333334,6.766079543143351
1.2581603384923314,85.06666666666666,4.66289270705892
-1.3666722286668282,71.0,5.999975581562074
2.1863342664804524,85.26666666666667,2.7748120494094257
-1.1502414719819716,73.8,4.694666408345802
2.2184620646336084,84.06666666666666,2.1937119161289025
1.4455319873257855,86.86666666666666,5.303699076801407
0.0962532786487827,79.73333333333333,5.540936795300433
0.29671792627495325,80.53333333333333,4.493605593946526
1.1468168447097824,82.6,2.9647279909464723
-0.3338776985376743,76.93333333333334,6.788913055871217
0.8320911061346544,82.93333333333334,4.48668818331198
2.5723892715082575,87.4,3.187697947127632
1.8667272621970479,88.33333333333333,4.892698316616348
2.5056655863259762,85.4,2.474392446396246
0.611926649962903,82.0,4.575711811488773
3.0649871798456063,87.26666666666667,2.631876152602055
4.006035351467385,91.13333333333334,2.9788387486301757
0.47492039003955305,82.0,5.895724965118506
-0.2052179808022085,78.06666666666666,5.522583006143335
0.770196550846588,83.8,5.972501428296141
-0.023013171099634522,79.06666666666666,5.79378360140221
0.3261233671081478,81.2,6.132648567119637
3.238337016282318,90.06666666666666,3.3556317986760518
1.3272516169608615,85.33333333333333,4.621078064592934
0.10355782563032438,79.8,5.7938644071367325
4.514992685817085,92.93333333333334,3.0417177366585273
-0.35541322766838584,77.6,4.501802058680989
1.6122021360596948,85.0,3.597563773346381
2.5786296963223023,89.06666666666666,3.8263216625243746
3.215328344583043,87.26666666666667,2.508815835327308
0.6781488627709019,82.26666666666667,4.522114295283696
-0.7026036801577026,74.93333333333334,6.072650609670844
0.8316324165800923,85.13333333333334,7.134562355965988
2.436015530879847,87.46666666666667,3.393519688965571
2.6551990512674655,86.8,2.8623089468083873
0.7343178339020053,82.53333333333333,4.539360450529622
1.178583500879859,84.8,4.751466481432489
1.3734293713186116,84.8,4.07738476906426
2.098782759565508,84.26666666666667,2.414097716199833
4.218923353610667,93.66666666666667,3.428994900863919
4.451822839700512,91.46666666666667,2.7554256106678086
3.889349200496717,87.6,2.1597443600402926
7.647962170686194,98.6,2.5366234255653217
3.5107615242432804,90.06666666666666,3.095244889642257
1.1163860774589829,84.4,4.657886823379047
0.06276479075113602,79.53333333333333,5.31083318121808
1.0581271043850247,84.2,4.725330236111828
0.9758318687188792,83.93333333333334,4.85056236126773
2.7151168256733156,89.33333333333333,3.732190540574768
1.9629527273208138,85.26666666666667,3.09058215321717
3.5208249051703233,90.33333333333333,3.1621377470331073
-0.6169154583744433,75.2,6.483870594748728
-0.08372108617005879,78.73333333333333,5.574063691896398
1.3400672347758829,85.46666666666667,4.6763822769793615
2.092769596577654,85.86666666666666,3.1855712533136944
0.3198211199968587,80.66666666666667,4.585896849717393
3.4518545823697444,89.93333333333334,3.1094396004262648
2.365666611524251,86.93333333333334,3.268986972069827
1.046940882220266,84.26666666666667,4.839496434528097
3.0529687970252404,90.06666666666666,3.559376917725122
0.9957399818306166,84.13333333333334,4.954439334919215
0.2650957238547293,80.46666666666667,4.778148241126684
2.1434339804182443,84.73333333333333,2.5815272986638185
1.764605526862861,87.4,4.646930928850758
3.1377182045269096,89.46666666666667,3.2720167961082534
1.122826860095296,83.13333333333334,3.503063092914898
1.4516441378979306,86.53333333333333,5.051743152390267
2.019768134000948,86.6,3.663786884953663
4.071968555242079,92.93333333333334,3.3726521084387158
-0.21270067708856943,78.33333333333333,4.074583487601107
-0.2529824589311975,77.86666666666666,5.27045763949962
2.2137096340365177,85.86666666666666,3.0115361853083473
4.3868406289673105,92.8,3.100181007305372
-0.08169621338150236,78.6,7.344281640057582
4.090998450389896,91.4,2.982157081686816
0.9825426648367775,83.73333333333333,4.613879371931838
2.2443950622778988,86.46666666666667,3.237694997997161
1.0499063974411167,84.26666666666667,4.825827025166629
0.31212508516910953,81.0,5.766918730754276
0.669482900918425,82.93333333333334,5.576443144719311
1.7940893055914688,88.0,4.904995516429356
0.4761792389956331,81.26666666666667,4.340102418210698
2.845681649011964,89.93333333333334,3.7717969390778547
1.0886068148306711,82.06666666666666,2.6333352204051503
-0.8523311139487919,74.13333333333334,5.944481650086816
3.3214840615928285,89.6,3.131130484790781
3.767604763757996,88.53333333333333,2.4772591390461596
