t_b,theta_b,se_b
1.2436876429509858,84.6,4.341926230920043
0.14909489795342626,80.0,5.365710101293423
-0.6821937374054904,75.4,5.570265148507651
-0.22530756388065687,77.93333333333334,5.621944709044886
-0.5679162692487144,75.73333333333333,6.104186223178007
-0.30307941295467544,77.33333333333333,6.159001855219424
0.24080245658545657,80.2,4.152781554556657
1.0502532063604222,84.33333333333333,4.887710222873341
1.433666190257239,86.46666666666667,5.0685903846019
-1.685265936608175,71.0,4.8657009092010695
0.05985750608435477,79.6,6.68253701442726
1.1073911633786004,85.13333333333334,5.357938124800472
-0.27859629613639103,77.6,5.743077069541119
-0.33317688058013933,77.26666666666667,5.802723556229156
-0.9558482671366242,74.13333333333334,5.300701838215965
1.0605514990985525,84.06666666666666,4.588807493839991
1.5418874535117573,87.73333333333333,5.534342544845331
1.8976696441216843,89.53333333333333,5.445275138031738
-1.3856388844743357,71.4,5.629172281029799
-0.4675512307405483,76.53333333333333,5.703474809472662
0.4043221582232649,81.46666666666667,5.606090639769084
-0.07054645400475398,78.8,5.67002276220767
0.8431154276391375,83.93333333333334,5.614098826998652
1.1510777762150148,84.26666666666667,4.4016718690607854
1.4269254165705783,85.93333333333334,4.718770340159756
1.8045680653692233,91.2,6.649790734019643
0.6968647704650734,83.2,5.73999457216139
2.7781667422681164,87.13333333333334,2.855600138261146
0.7407447543576653,82.6,4.589975129757491
0.9645151792489065,81.46666666666667,2.3500580555215245
-0.7874627525967609,74.2,6.349506670013071
2.897074800926335,88.6,3.2446521563731703
-0.49361262939643846,75.8,6.887992319315895
-0.3311985032697295,77.53333333333333,5.032228860374157
0.4720764557023247,81.93333333333334,5.790022570108634
0.8558624297015858,83.06666666666666,4.517860035069968
-0.12723426955254447,78.33333333333333,6.811582050296199
-0.41748692332537973,76.26666666666667,7.026168173049938
0.6710378151261965,82.2,4.470686945467937
0.13980239179448978,80.0,5.722362755967834
0.037913314743477436,79.4,5.275191614165703
1.2350581705150978,85.53333333333333,5.127963592752834
1.5273998098580128,88.2,5.8923668458729574
2.4984040599422817,90.66666666666667,4.5895965550630695
0.34573332687584457,80.93333333333334,5.013497972545185
-0.29972587069324746,77.33333333333333,6.227913067194284
-0.30507884850955014,77.66666666666667,5.026023078375812
-0.6838159886343558,74.46666666666667,6.921940130101707
1.0204872685692215,83.66666666666667,4.376994014760411
1.1639122272229516,81.93333333333334,2.3484015971332934
-1.322792319403623,69.93333333333334,7.005382878881925
1.1221622211147413,85.73333333333333,5.822093464208069
1.3726571977408732,83.2,2.9140560415107544
1.1934439371043806,85.13333333333334,4.97160624715161
0.8157063335845907,82.73333333333333,4.331624247425229
-0.025892235892690095,79.06666666666666,5.149548841047307
