t_b,theta_b,se_b
2.8194327126227248,90.46666666666667,3.9960757411323615
1.0257423263105567,85.2,5.849422263368156
1.6112339591468798,86.66666666666667,4.634129403913602
-0.029516761391913202,79.0,6.775811117773349
-0.4265551171668238,76.4,6.564216175854515
-1.1837448445482142,70.93333333333334,6.98348694377773
0.4732937005909971,82.26666666666667,6.479415768342915
0.9021720925093181,84.93333333333334,6.355032904405799
-0.7625948653068435,73.93333333333334,6.906244594956085
-1.7438421790440897,68.06666666666666,6.384369793966224
-1.7623313573409225,67.86666666666666,6.430875377734596
-0.12371036337789611,78.46666666666667,5.927824584050556
-0.4082379308312397,75.93333333333334,8.001869547043754
-0.40543704910200673,77.06666666666666,5.261811514409937
-0.0760582327241781,78.66666666666667,7.012170993604697
0.315610384310664,81.13333333333334,6.125696204692422
0.8219072925245781,83.4,5.1100653786624255
-1.0698302045312809,71.13333333333334,7.540137334410796
-0.8939054326334902,72.2,7.83080597169841
-0.14264838703324526,78.33333333333333,6.075544804195206
0.13655756128485072,80.2,7.322919291990543
0.6252977259098126,82.8,5.7572574644534065
0.2256645668377729,80.6,6.203898199961743
1.6521968053435228,86.4,4.357834355274039
-1.1547062740279281,72.33333333333333,5.9466782342091795
-0.47668556579438254,76.66666666666667,5.31447460363435
0.5543341157985447,82.4,5.772691791466351
0.7113777632330988,84.06666666666666,6.841184695664999
-0.3094464418867329,76.86666666666666,7.5403463006609766
-0.958706259732861,74.73333333333333,4.659056537203867
0.9837167692248053,85.4,6.302627132081707
-0.6923795988335054,74.4,6.932613277581892
0.9969045874691423,83.6,4.413662104986753
-1.8937677182470838,70.66666666666667,4.5060084460791066
-0.9871376582018353,73.0,6.28078561129344
0.7819974877728626,82.0,3.580574162679783
2.2544364181126744,88.26666666666667,4.021699877549412
2.513770544235808,91.4,4.853267148020006
-0.35730832450455524,77.26666666666667,5.4108264508365105
0.9463698259417,84.8,5.917348426052829
-0.820003303946468,74.6,5.609733494805887
-0.35818678133686555,77.4,5.025311077315075
-1.0946010307769234,72.13333333333334,6.455929117525941
0.8174584842619226,85.2,7.339822285185983
-0.6787575108451968,74.86666666666666,6.384214191512093
-1.5670050865067855,71.2,5.105280173553122
1.7647089079309524,87.4,4.646658699997256
-0.9130294114143958,74.53333333333333,5.111189856893451
1.6453959254973338,85.66666666666667,3.9301584296266454
-0.6950461348789585,74.6,6.618265708075737
2.0429820117806017,88.13333333333334,4.372693093634891
-1.8083378116596585,69.2,5.529940222187896
0.6993703186386584,84.53333333333333,7.625907464467191
-1.1829645276616483,71.33333333333333,6.649959895430343
1.0249363805843024,84.06666666666666,4.748262193495614
-1.0931915592680017,72.73333333333333,5.915401204704432
0.8343837980664511,83.26666666666667,4.873856223108018
0.008672933273821933,79.26666666666667,7.686749633817816
0.15745717488279384,79.93333333333334,4.657351015469563
-0.6155062105884092,75.73333333333333,5.632220450468898
-0.17813624294576133,78.06666666666666,6.362171530014819
0.976423572452803,85.93333333333334,6.895914358580088
1.4237100976291222,85.8,4.635775226284386
1.87655772145126,88.26666666666667,4.831541584372291
1.4002401792616175,86.06666666666666,4.903920604740569
3.3730573357129825,91.86666666666666,3.7552479563734558
1.7454749332891544,85.86666666666666,3.819399831829195
-0.22317125692909479,77.86666666666666,5.9744850285848
-1.1191203884795617,71.13333333333334,7.208041913726576
-1.6143404021026062,67.4,7.309486886799718
1.080065684095872,82.66666666666667,3.209681334861264
0.05746172821178568,79.66666666666667,8.121347568014272
-0.1740514982193424,78.2,5.745425981566503
2.2326769700561098,89.13333333333334,4.449068748661708
0.39259129586963826,80.73333333333333,3.9056732776941034
1.9272164806091203,88.33333333333333,4.739132020314935
0.34184164737676875,81.2,5.850662186271491
-0.051246544064040424,78.93333333333334,5.203602926539018
-1.1840458164322012,71.2,6.756495305313271
-0.1461522787622076,78.26666666666667,6.386033397754086
-1.6329480895492061,67.73333333333333,7.022064412244824
-1.3348002115401771,69.93333333333334,6.942362300028544
-0.73304249857184,76.4,3.8196966826004233
-0.5899564430258444,74.73333333333333,7.57118041419709
2.5728285041568317,89.4,3.964508315855574
0.9501272503743482,85.53333333333333,6.665773801180865
-1.933436499409248,68.2,5.6893515785809265
-1.1850452461177854,71.53333333333333,6.469513878717035
-0.9253724309352775,73.53333333333333,6.123660568685124
0.8871722673276268,85.4,6.98849617862367
-0.7852591054789481,74.73333333333333,5.688143741984792
-1.805361762755294,66.66666666666667,6.9422835865346375
0.05519817087945228,79.46666666666667,4.8310779581637835
-1.3779467687401297,70.0,6.676600438209699
0.08934411035143879,79.66666666666667,5.223250473154078
0.5033412770627286,82.8,7.152205002951429
-0.5609730822770126,75.66666666666667,6.29857910292482
-0.4186459534052365,76.6,6.2104983431746525
1.0199979180692875,83.13333333333334,3.8562170212843156
-0.9618815226247699,73.6,5.821922833821349
0.45985942736505675,82.4,6.958648251131135
0.086353405141106,79.6,4.6321277006550545
